raceId,driverId,constructorId,qualifying_position,starting_grid,race_finish_position,year,race_name,driver_name,nationality,constructor_name,position_change
32,3,3,9,8,2,2008,Singapore Grand Prix,Nico Rosberg,German,Williams,7
32,6,3,10,10,8,2008,Singapore Grand Prix,Kazuki Nakajima,Japanese,Williams,2
32,15,7,11,11,16,2008,Singapore Grand Prix,Jarno Trulli,Italian,Toyota,-5
32,18,11,12,12,9,2008,Singapore Grand Prix,Jenson Button,British,Honda,3
32,17,9,13,13,18,2008,Singapore Grand Prix,Mark Webber,Australian,Red Bull,-5
32,14,9,14,14,7,2008,Singapore Grand Prix,David Coulthard,British,Red Bull,7
32,4,4,15,15,1,2008,Singapore Grand Prix,Fernando Alonso,Spanish,Renault,14
32,12,4,16,16,20,2008,Singapore Grand Prix,Nelson Piquet Jr.,Brazilian,Renault,-4
32,7,5,17,17,12,2008,Singapore Grand Prix,Sébastien Bourdais,French,Toro Rosso,5
32,22,11,18,18,19,2008,Singapore Grand Prix,Rubens Barrichello,Brazilian,Honda,-1
32,16,10,19,19,17,2008,Singapore Grand Prix,Adrian Sutil,German,Force India,2
32,21,10,20,20,14,2008,Singapore Grand Prix,Giancarlo Fisichella,Italian,Force India,6
33,1,1,1,1,12,2008,Japanese Grand Prix,Lewis Hamilton,British,McLaren,-11
33,8,6,2,2,3,2008,Japanese Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-1
33,5,1,3,3,17,2008,Japanese Grand Prix,Heikki Kovalainen,Finnish,McLaren,-14
33,4,4,4,4,1,2008,Japanese Grand Prix,Fernando Alonso,Spanish,Renault,3
33,13,6,5,5,7,2008,Japanese Grand Prix,Felipe Massa,Brazilian,Ferrari,-2
33,9,2,6,6,2,2008,Japanese Grand Prix,Robert Kubica,Polish,BMW Sauber,4
33,15,7,7,7,5,2008,Japanese Grand Prix,Jarno Trulli,Italian,Toyota,2
33,10,7,8,8,19,2008,Japanese Grand Prix,Timo Glock,German,Toyota,-11
33,20,5,9,9,6,2008,Japanese Grand Prix,Sebastian Vettel,German,Toro Rosso,3
33,7,5,10,10,10,2008,Japanese Grand Prix,Sébastien Bourdais,French,Toro Rosso,0
33,14,9,11,11,20,2008,Japanese Grand Prix,David Coulthard,British,Red Bull,-9
33,12,4,12,12,4,2008,Japanese Grand Prix,Nelson Piquet Jr.,Brazilian,Renault,8
33,17,9,13,13,8,2008,Japanese Grand Prix,Mark Webber,Australian,Red Bull,5
33,6,3,14,14,15,2008,Japanese Grand Prix,Kazuki Nakajima,Japanese,Williams,-1
33,3,3,15,15,11,2008,Japanese Grand Prix,Nico Rosberg,German,Williams,4
33,2,2,16,16,9,2008,Japanese Grand Prix,Nick Heidfeld,German,BMW Sauber,7
33,22,11,17,17,13,2008,Japanese Grand Prix,Rubens Barrichello,Brazilian,Honda,4
33,18,11,18,18,14,2008,Japanese Grand Prix,Jenson Button,British,Honda,4
33,16,10,19,19,18,2008,Japanese Grand Prix,Adrian Sutil,German,Force India,1
33,21,10,20,20,16,2008,Japanese Grand Prix,Giancarlo Fisichella,Italian,Force India,4
34,1,1,1,1,1,2008,Chinese Grand Prix,Lewis Hamilton,British,McLaren,0
34,8,6,2,2,3,2008,Chinese Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-1
34,13,6,3,3,2,2008,Chinese Grand Prix,Felipe Massa,Brazilian,Ferrari,1
34,4,4,4,4,4,2008,Chinese Grand Prix,Fernando Alonso,Spanish,Renault,0
34,5,1,5,5,18,2008,Chinese Grand Prix,Heikki Kovalainen,Finnish,McLaren,-13
34,17,9,6,16,14,2008,Chinese Grand Prix,Mark Webber,Australian,Red Bull,-8
34,2,2,7,9,5,2008,Chinese Grand Prix,Nick Heidfeld,German,BMW Sauber,2
34,20,5,8,6,9,2008,Chinese Grand Prix,Sebastian Vettel,German,Toro Rosso,-1
34,15,7,9,7,20,2008,Chinese Grand Prix,Jarno Trulli,Italian,Toyota,-11
34,7,5,10,8,13,2008,Chinese Grand Prix,Sébastien Bourdais,French,Toro Rosso,-3
34,12,4,11,10,8,2008,Chinese Grand Prix,Nelson Piquet Jr.,Brazilian,Renault,3
34,9,2,12,11,6,2008,Chinese Grand Prix,Robert Kubica,Polish,BMW Sauber,6
34,10,7,13,12,7,2008,Chinese Grand Prix,Timo Glock,German,Toyota,6
34,22,11,14,13,11,2008,Chinese Grand Prix,Rubens Barrichello,Brazilian,Honda,3
34,3,3,15,14,15,2008,Chinese Grand Prix,Nico Rosberg,German,Williams,0
34,14,9,16,15,10,2008,Chinese Grand Prix,David Coulthard,British,Red Bull,6
34,6,3,17,17,12,2008,Chinese Grand Prix,Kazuki Nakajima,Japanese,Williams,5
34,18,11,18,18,16,2008,Chinese Grand Prix,Jenson Button,British,Honda,2
34,16,10,19,19,19,2008,Chinese Grand Prix,Adrian Sutil,German,Force India,0
34,21,10,20,20,17,2008,Chinese Grand Prix,Giancarlo Fisichella,Italian,Force India,3
35,13,6,1,1,1,2008,Brazilian Grand Prix,Felipe Massa,Brazilian,Ferrari,0
35,15,7,2,2,8,2008,Brazilian Grand Prix,Jarno Trulli,Italian,Toyota,-6
35,8,6,3,3,3,2008,Brazilian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
35,1,1,4,4,5,2008,Brazilian Grand Prix,Lewis Hamilton,British,McLaren,-1
35,5,1,5,5,7,2008,Brazilian Grand Prix,Heikki Kovalainen,Finnish,McLaren,-2
35,4,4,6,6,2,2008,Brazilian Grand Prix,Fernando Alonso,Spanish,Renault,4
35,20,5,7,7,4,2008,Brazilian Grand Prix,Sebastian Vettel,German,Toro Rosso,3
35,2,2,8,8,10,2008,Brazilian Grand Prix,Nick Heidfeld,German,BMW Sauber,-2
35,7,5,9,9,14,2008,Brazilian Grand Prix,Sébastien Bourdais,French,Toro Rosso,-5
35,10,7,10,10,6,2008,Brazilian Grand Prix,Timo Glock,German,Toyota,4
35,12,4,11,11,19,2008,Brazilian Grand Prix,Nelson Piquet Jr.,Brazilian,Renault,-8
35,17,9,12,12,9,2008,Brazilian Grand Prix,Mark Webber,Australian,Red Bull,3
35,9,2,13,13,11,2008,Brazilian Grand Prix,Robert Kubica,Polish,BMW Sauber,2
35,14,9,14,14,20,2008,Brazilian Grand Prix,David Coulthard,British,Red Bull,-6
35,22,11,15,15,15,2008,Brazilian Grand Prix,Rubens Barrichello,Brazilian,Honda,0
35,6,3,16,16,17,2008,Brazilian Grand Prix,Kazuki Nakajima,Japanese,Williams,-1
35,18,11,17,17,13,2008,Brazilian Grand Prix,Jenson Button,British,Honda,4
35,3,3,18,18,12,2008,Brazilian Grand Prix,Nico Rosberg,German,Williams,6
35,21,10,19,19,18,2008,Brazilian Grand Prix,Giancarlo Fisichella,Italian,Force India,1
35,16,10,20,20,16,2008,Brazilian Grand Prix,Adrian Sutil,German,Force India,4
36,8,6,1,1,1,2007,Australian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
36,4,1,2,2,2,2007,Australian Grand Prix,Fernando Alonso,Spanish,McLaren,0
36,2,2,3,3,4,2007,Australian Grand Prix,Nick Heidfeld,German,BMW Sauber,-1
36,1,1,4,4,3,2007,Australian Grand Prix,Lewis Hamilton,British,McLaren,1
36,9,2,5,5,20,2007,Australian Grand Prix,Robert Kubica,Polish,BMW Sauber,-15
36,21,4,6,6,5,2007,Australian Grand Prix,Giancarlo Fisichella,Italian,Renault,1
36,17,9,7,7,13,2007,Australian Grand Prix,Mark Webber,Australian,Red Bull,-6
36,15,7,8,8,9,2007,Australian Grand Prix,Jarno Trulli,Italian,Toyota,-1
36,23,7,9,9,8,2007,Australian Grand Prix,Ralf Schumacher,German,Toyota,1
36,11,8,10,10,12,2007,Australian Grand Prix,Takuma Sato,Japanese,Super Aguri,-2
36,19,8,11,11,16,2007,Australian Grand Prix,Anthony Davidson,British,Super Aguri,-5
36,3,3,12,12,7,2007,Australian Grand Prix,Nico Rosberg,German,Williams,5
36,5,4,13,13,10,2007,Australian Grand Prix,Heikki Kovalainen,Finnish,Renault,3
36,18,11,14,14,15,2007,Australian Grand Prix,Jenson Button,British,Honda,-1
36,25,3,15,15,18,2007,Australian Grand Prix,Alexander Wurz,Austrian,Williams,-3
36,13,6,16,22,6,2007,Australian Grand Prix,Felipe Massa,Brazilian,Ferrari,10
36,22,11,17,16,11,2007,Australian Grand Prix,Rubens Barrichello,Brazilian,Honda,6
36,26,5,18,17,21,2007,Australian Grand Prix,Scott Speed,American,Toro Rosso,-3
36,14,9,19,18,19,2007,Australian Grand Prix,David Coulthard,British,Red Bull,0
36,24,5,20,19,14,2007,Australian Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,6
36,16,12,21,20,17,2007,Australian Grand Prix,Adrian Sutil,German,Spyker,4
36,27,12,22,21,22,2007,Australian Grand Prix,Christijan Albers,Dutch,Spyker,0
37,13,6,1,1,5,2007,Malaysian Grand Prix,Felipe Massa,Brazilian,Ferrari,-4
37,4,1,2,2,1,2007,Malaysian Grand Prix,Fernando Alonso,Spanish,McLaren,1
37,8,6,3,3,3,2007,Malaysian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
37,1,1,4,4,2,2007,Malaysian Grand Prix,Lewis Hamilton,British,McLaren,2
37,2,2,5,5,4,2007,Malaysian Grand Prix,Nick Heidfeld,German,BMW Sauber,1
37,3,3,6,6,19,2007,Malaysian Grand Prix,Nico Rosberg,German,Williams,-13
37,9,2,7,7,18,2007,Malaysian Grand Prix,Robert Kubica,Polish,BMW Sauber,-11
37,15,7,8,8,7,2007,Malaysian Grand Prix,Jarno Trulli,Italian,Toyota,1
37,23,7,9,9,15,2007,Malaysian Grand Prix,Ralf Schumacher,German,Toyota,-6
37,17,9,10,10,10,2007,Malaysian Grand Prix,Mark Webber,Australian,Red Bull,0
37,5,4,11,11,8,2007,Malaysian Grand Prix,Heikki Kovalainen,Finnish,Renault,3
37,21,4,12,12,6,2007,Malaysian Grand Prix,Giancarlo Fisichella,Italian,Renault,6
37,14,9,13,13,20,2007,Malaysian Grand Prix,David Coulthard,British,Red Bull,-7
37,11,8,14,14,13,2007,Malaysian Grand Prix,Takuma Sato,Japanese,Super Aguri,1
37,18,11,15,15,12,2007,Malaysian Grand Prix,Jenson Button,British,Honda,3
37,24,5,16,16,17,2007,Malaysian Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,-1
37,26,5,17,17,14,2007,Malaysian Grand Prix,Scott Speed,American,Toro Rosso,3
37,19,8,18,18,16,2007,Malaysian Grand Prix,Anthony Davidson,British,Super Aguri,2
37,22,11,19,22,11,2007,Malaysian Grand Prix,Rubens Barrichello,Brazilian,Honda,8
37,25,3,20,19,9,2007,Malaysian Grand Prix,Alexander Wurz,Austrian,Williams,11
37,27,12,21,20,21,2007,Malaysian Grand Prix,Christijan Albers,Dutch,Spyker,0
37,16,12,22,21,22,2007,Malaysian Grand Prix,Adrian Sutil,German,Spyker,0
38,13,6,1,1,1,2007,Bahrain Grand Prix,Felipe Massa,Brazilian,Ferrari,0
38,1,1,2,2,2,2007,Bahrain Grand Prix,Lewis Hamilton,British,McLaren,0
38,8,6,3,3,3,2007,Bahrain Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
38,4,1,4,4,5,2007,Bahrain Grand Prix,Fernando Alonso,Spanish,McLaren,-1
38,2,2,5,5,4,2007,Bahrain Grand Prix,Nick Heidfeld,German,BMW Sauber,1
38,9,2,6,6,6,2007,Bahrain Grand Prix,Robert Kubica,Polish,BMW Sauber,0
38,21,4,7,7,8,2007,Bahrain Grand Prix,Giancarlo Fisichella,Italian,Renault,-1
38,17,9,8,8,17,2007,Bahrain Grand Prix,Mark Webber,Australian,Red Bull,-9
38,15,7,9,9,7,2007,Bahrain Grand Prix,Jarno Trulli,Italian,Toyota,2
38,3,3,10,10,10,2007,Bahrain Grand Prix,Nico Rosberg,German,Williams,0
38,25,3,11,11,11,2007,Bahrain Grand Prix,Alexander Wurz,Austrian,Williams,0
38,5,4,12,12,9,2007,Bahrain Grand Prix,Heikki Kovalainen,Finnish,Renault,3
38,19,8,13,13,16,2007,Bahrain Grand Prix,Anthony Davidson,British,Super Aguri,-3
38,23,7,14,14,12,2007,Bahrain Grand Prix,Ralf Schumacher,German,Toyota,2
38,22,11,15,15,13,2007,Bahrain Grand Prix,Rubens Barrichello,Brazilian,Honda,2
38,18,11,16,16,21,2007,Bahrain Grand Prix,Jenson Button,British,Honda,-5
38,11,8,17,17,19,2007,Bahrain Grand Prix,Takuma Sato,Japanese,Super Aguri,-2
38,24,5,18,18,20,2007,Bahrain Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,-2
38,26,5,19,19,22,2007,Bahrain Grand Prix,Scott Speed,American,Toro Rosso,-3
38,16,12,20,20,15,2007,Bahrain Grand Prix,Adrian Sutil,German,Spyker,5
38,14,9,21,21,18,2007,Bahrain Grand Prix,David Coulthard,British,Red Bull,3
38,27,12,22,22,14,2007,Bahrain Grand Prix,Christijan Albers,Dutch,Spyker,8
39,13,6,1,1,1,2007,Spanish Grand Prix,Felipe Massa,Brazilian,Ferrari,0
39,4,1,2,2,3,2007,Spanish Grand Prix,Fernando Alonso,Spanish,McLaren,-1
39,8,6,3,3,19,2007,Spanish Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-16
39,1,1,4,4,2,2007,Spanish Grand Prix,Lewis Hamilton,British,McLaren,2
39,9,2,5,5,4,2007,Spanish Grand Prix,Robert Kubica,Polish,BMW Sauber,1
39,15,7,6,6,20,2007,Spanish Grand Prix,Jarno Trulli,Italian,Toyota,-14
39,2,2,7,7,15,2007,Spanish Grand Prix,Nick Heidfeld,German,BMW Sauber,-8
39,5,4,8,8,7,2007,Spanish Grand Prix,Heikki Kovalainen,Finnish,Renault,1
39,14,9,9,9,5,2007,Spanish Grand Prix,David Coulthard,British,Red Bull,4
39,21,4,10,10,9,2007,Spanish Grand Prix,Giancarlo Fisichella,Italian,Renault,1
39,3,3,11,11,6,2007,Spanish Grand Prix,Nico Rosberg,German,Williams,5
39,22,11,12,12,10,2007,Spanish Grand Prix,Rubens Barrichello,Brazilian,Honda,2
39,11,8,13,13,8,2007,Spanish Grand Prix,Takuma Sato,Japanese,Super Aguri,5
39,18,11,14,14,12,2007,Spanish Grand Prix,Jenson Button,British,Honda,2
39,19,8,15,15,11,2007,Spanish Grand Prix,Anthony Davidson,British,Super Aguri,4
39,24,5,16,16,17,2007,Spanish Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,-1
39,23,7,17,17,16,2007,Spanish Grand Prix,Ralf Schumacher,German,Toyota,1
39,25,3,18,18,22,2007,Spanish Grand Prix,Alexander Wurz,Austrian,Williams,-4
39,17,9,19,19,21,2007,Spanish Grand Prix,Mark Webber,Australian,Red Bull,-2
39,16,12,20,20,13,2007,Spanish Grand Prix,Adrian Sutil,German,Spyker,7
39,27,12,21,21,14,2007,Spanish Grand Prix,Christijan Albers,Dutch,Spyker,7
39,26,5,22,22,18,2007,Spanish Grand Prix,Scott Speed,American,Toro Rosso,4
40,4,1,1,1,1,2007,Monaco Grand Prix,Fernando Alonso,Spanish,McLaren,0
40,1,1,2,2,2,2007,Monaco Grand Prix,Lewis Hamilton,British,McLaren,0
40,13,6,3,3,3,2007,Monaco Grand Prix,Felipe Massa,Brazilian,Ferrari,0
40,21,4,4,4,4,2007,Monaco Grand Prix,Giancarlo Fisichella,Italian,Renault,0
40,3,3,5,5,12,2007,Monaco Grand Prix,Nico Rosberg,German,Williams,-7
40,17,9,6,6,21,2007,Monaco Grand Prix,Mark Webber,Australian,Red Bull,-15
40,2,2,7,7,6,2007,Monaco Grand Prix,Nick Heidfeld,German,BMW Sauber,1
40,9,2,8,8,5,2007,Monaco Grand Prix,Robert Kubica,Polish,BMW Sauber,3
40,22,11,9,9,10,2007,Monaco Grand Prix,Rubens Barrichello,Brazilian,Honda,-1
40,18,11,10,10,11,2007,Monaco Grand Prix,Jenson Button,British,Honda,-1
40,25,3,11,11,7,2007,Monaco Grand Prix,Alexander Wurz,Austrian,Williams,4
40,24,5,12,12,22,2007,Monaco Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,-10
40,14,9,13,13,14,2007,Monaco Grand Prix,David Coulthard,British,Red Bull,-1
40,15,7,14,14,15,2007,Monaco Grand Prix,Jarno Trulli,Italian,Toyota,-1
40,5,4,15,15,13,2007,Monaco Grand Prix,Heikki Kovalainen,Finnish,Renault,2
40,8,6,16,16,8,2007,Monaco Grand Prix,Kimi Räikkönen,Finnish,Ferrari,8
40,19,8,17,17,18,2007,Monaco Grand Prix,Anthony Davidson,British,Super Aguri,-1
40,26,5,18,18,9,2007,Monaco Grand Prix,Scott Speed,American,Toro Rosso,9
40,16,12,19,19,20,2007,Monaco Grand Prix,Adrian Sutil,German,Spyker,-1
40,23,7,20,20,16,2007,Monaco Grand Prix,Ralf Schumacher,German,Toyota,4
40,11,8,21,21,17,2007,Monaco Grand Prix,Takuma Sato,Japanese,Super Aguri,4
40,27,12,22,22,19,2007,Monaco Grand Prix,Christijan Albers,Dutch,Spyker,3
41,1,1,1,1,1,2007,Canadian Grand Prix,Lewis Hamilton,British,McLaren,0
41,4,1,2,2,7,2007,Canadian Grand Prix,Fernando Alonso,Spanish,McLaren,-5
41,2,2,3,3,2,2007,Canadian Grand Prix,Nick Heidfeld,German,BMW Sauber,1
41,8,6,4,4,5,2007,Canadian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-1
41,13,6,5,5,21,2007,Canadian Grand Prix,Felipe Massa,Brazilian,Ferrari,-16
41,17,9,6,6,9,2007,Canadian Grand Prix,Mark Webber,Australian,Red Bull,-3
41,3,3,7,7,10,2007,Canadian Grand Prix,Nico Rosberg,German,Williams,-3
41,9,2,8,8,17,2007,Canadian Grand Prix,Robert Kubica,Polish,BMW Sauber,-9
41,21,4,9,9,22,2007,Canadian Grand Prix,Giancarlo Fisichella,Italian,Renault,-13
41,15,7,10,10,13,2007,Canadian Grand Prix,Jarno Trulli,Italian,Toyota,-3
41,11,8,11,11,6,2007,Canadian Grand Prix,Takuma Sato,Japanese,Super Aguri,5
41,24,5,12,12,14,2007,Canadian Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,-2
41,22,11,13,13,12,2007,Canadian Grand Prix,Rubens Barrichello,Brazilian,Honda,1
41,14,9,14,14,16,2007,Canadian Grand Prix,David Coulthard,British,Red Bull,-2
41,18,11,15,15,20,2007,Canadian Grand Prix,Jenson Button,British,Honda,-5
41,26,5,16,16,19,2007,Canadian Grand Prix,Scott Speed,American,Toro Rosso,-3
41,19,8,17,17,11,2007,Canadian Grand Prix,Anthony Davidson,British,Super Aguri,6
41,23,7,18,18,8,2007,Canadian Grand Prix,Ralf Schumacher,German,Toyota,10
41,25,3,19,19,3,2007,Canadian Grand Prix,Alexander Wurz,Austrian,Williams,16
41,16,12,20,20,18,2007,Canadian Grand Prix,Adrian Sutil,German,Spyker,2
41,27,12,21,21,15,2007,Canadian Grand Prix,Christijan Albers,Dutch,Spyker,6
41,5,4,22,22,4,2007,Canadian Grand Prix,Heikki Kovalainen,Finnish,Renault,18
42,1,1,1,1,1,2007,United States Grand Prix,Lewis Hamilton,British,McLaren,0
42,4,1,2,2,2,2007,United States Grand Prix,Fernando Alonso,Spanish,McLaren,0
42,13,6,3,3,3,2007,United States Grand Prix,Felipe Massa,Brazilian,Ferrari,0
42,8,6,4,4,4,2007,United States Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
42,2,2,5,5,18,2007,United States Grand Prix,Nick Heidfeld,German,BMW Sauber,-13
42,5,4,6,6,5,2007,United States Grand Prix,Heikki Kovalainen,Finnish,Renault,1
42,20,2,7,7,8,2007,United States Grand Prix,Sebastian Vettel,German,BMW Sauber,-1
42,15,7,8,8,6,2007,United States Grand Prix,Jarno Trulli,Italian,Toyota,2
42,17,9,9,9,7,2007,United States Grand Prix,Mark Webber,Australian,Red Bull,2
42,21,4,10,10,9,2007,United States Grand Prix,Giancarlo Fisichella,Italian,Renault,1
42,14,9,11,11,20,2007,United States Grand Prix,David Coulthard,British,Red Bull,-9
42,23,7,12,12,22,2007,United States Grand Prix,Ralf Schumacher,German,Toyota,-10
42,18,11,13,13,12,2007,United States Grand Prix,Jenson Button,British,Honda,1
42,3,3,14,14,16,2007,United States Grand Prix,Nico Rosberg,German,Williams,-2
42,22,11,15,15,21,2007,United States Grand Prix,Rubens Barrichello,Brazilian,Honda,-6
42,19,8,16,16,11,2007,United States Grand Prix,Anthony Davidson,British,Super Aguri,5
42,25,3,17,17,10,2007,United States Grand Prix,Alexander Wurz,Austrian,Williams,7
42,11,8,18,18,19,2007,United States Grand Prix,Takuma Sato,Japanese,Super Aguri,-1
42,24,5,19,19,17,2007,United States Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,2
42,26,5,20,20,13,2007,United States Grand Prix,Scott Speed,American,Toro Rosso,7
42,16,12,21,21,14,2007,United States Grand Prix,Adrian Sutil,German,Spyker,7
42,27,12,22,22,15,2007,United States Grand Prix,Christijan Albers,Dutch,Spyker,7
43,13,6,1,1,2,2007,French Grand Prix,Felipe Massa,Brazilian,Ferrari,-1
43,1,1,2,2,3,2007,French Grand Prix,Lewis Hamilton,British,McLaren,-1
43,8,6,3,3,1,2007,French Grand Prix,Kimi Räikkönen,Finnish,Ferrari,2
43,9,2,4,4,4,2007,French Grand Prix,Robert Kubica,Polish,BMW Sauber,0
43,21,4,5,5,6,2007,French Grand Prix,Giancarlo Fisichella,Italian,Renault,-1
43,5,4,6,6,15,2007,French Grand Prix,Heikki Kovalainen,Finnish,Renault,-9
43,2,2,7,7,5,2007,French Grand Prix,Nick Heidfeld,German,BMW Sauber,2
43,15,7,8,8,21,2007,French Grand Prix,Jarno Trulli,Italian,Toyota,-13
43,3,3,9,9,9,2007,French Grand Prix,Nico Rosberg,German,Williams,0
43,4,1,10,10,7,2007,French Grand Prix,Fernando Alonso,Spanish,McLaren,3
43,23,7,11,11,10,2007,French Grand Prix,Ralf Schumacher,German,Toyota,1
43,18,11,12,12,8,2007,French Grand Prix,Jenson Button,British,Honda,4
43,22,11,13,13,11,2007,French Grand Prix,Rubens Barrichello,Brazilian,Honda,2
43,17,9,14,14,12,2007,French Grand Prix,Mark Webber,Australian,Red Bull,2
43,26,5,15,15,18,2007,French Grand Prix,Scott Speed,American,Toro Rosso,-3
43,14,9,16,16,13,2007,French Grand Prix,David Coulthard,British,Red Bull,3
43,24,5,17,17,22,2007,French Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,-5
43,25,3,18,18,14,2007,French Grand Prix,Alexander Wurz,Austrian,Williams,4
43,19,8,19,19,20,2007,French Grand Prix,Anthony Davidson,British,Super Aguri,-1
43,27,12,20,20,19,2007,French Grand Prix,Christijan Albers,Dutch,Spyker,1
43,16,12,21,21,17,2007,French Grand Prix,Adrian Sutil,German,Spyker,4
43,11,8,22,22,16,2007,French Grand Prix,Takuma Sato,Japanese,Super Aguri,6
44,1,1,1,1,3,2007,British Grand Prix,Lewis Hamilton,British,McLaren,-2
44,8,6,2,2,1,2007,British Grand Prix,Kimi Räikkönen,Finnish,Ferrari,1
44,4,1,3,3,2,2007,British Grand Prix,Fernando Alonso,Spanish,McLaren,1
44,13,6,4,4,5,2007,British Grand Prix,Felipe Massa,Brazilian,Ferrari,-1
44,9,2,5,5,4,2007,British Grand Prix,Robert Kubica,Polish,BMW Sauber,1
44,23,7,6,6,20,2007,British Grand Prix,Ralf Schumacher,German,Toyota,-14
44,5,4,7,7,7,2007,British Grand Prix,Heikki Kovalainen,Finnish,Renault,0
44,21,4,8,8,8,2007,British Grand Prix,Giancarlo Fisichella,Italian,Renault,0
44,2,2,9,9,6,2007,British Grand Prix,Nick Heidfeld,German,BMW Sauber,3
44,15,7,10,10,17,2007,British Grand Prix,Jarno Trulli,Italian,Toyota,-7
44,17,9,11,11,22,2007,British Grand Prix,Mark Webber,Australian,Red Bull,-11
44,14,9,12,12,11,2007,British Grand Prix,David Coulthard,British,Red Bull,1
44,25,3,13,13,13,2007,British Grand Prix,Alexander Wurz,Austrian,Williams,0
44,22,11,14,14,9,2007,British Grand Prix,Rubens Barrichello,Brazilian,Honda,5
44,26,5,15,15,19,2007,British Grand Prix,Scott Speed,American,Toro Rosso,-4
44,24,5,16,16,16,2007,British Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,0
44,3,3,17,17,12,2007,British Grand Prix,Nico Rosberg,German,Williams,5
44,18,11,18,18,10,2007,British Grand Prix,Jenson Button,British,Honda,8
44,19,8,19,19,18,2007,British Grand Prix,Anthony Davidson,British,Super Aguri,1
44,16,12,20,20,21,2007,British Grand Prix,Adrian Sutil,German,Spyker,-1
44,11,8,21,21,14,2007,British Grand Prix,Takuma Sato,Japanese,Super Aguri,7
44,27,12,22,22,15,2007,British Grand Prix,Christijan Albers,Dutch,Spyker,7
45,8,6,1,1,14,2007,European Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-13
45,4,1,2,2,1,2007,European Grand Prix,Fernando Alonso,Spanish,McLaren,1
45,13,6,3,3,2,2007,European Grand Prix,Felipe Massa,Brazilian,Ferrari,1
45,2,2,4,4,6,2007,European Grand Prix,Nick Heidfeld,German,BMW Sauber,-2
45,9,2,5,5,7,2007,European Grand Prix,Robert Kubica,Polish,BMW Sauber,-2
45,17,9,6,6,3,2007,European Grand Prix,Mark Webber,Australian,Red Bull,3
45,5,4,7,7,8,2007,European Grand Prix,Heikki Kovalainen,Finnish,Renault,-1
45,15,7,8,8,13,2007,European Grand Prix,Jarno Trulli,Italian,Toyota,-5
45,23,7,9,9,16,2007,European Grand Prix,Ralf Schumacher,German,Toyota,-7
45,1,1,10,10,9,2007,European Grand Prix,Lewis Hamilton,British,McLaren,1
45,3,3,11,11,20,2007,European Grand Prix,Nico Rosberg,German,Williams,-9
45,25,3,12,12,4,2007,European Grand Prix,Alexander Wurz,Austrian,Williams,8
45,21,4,13,13,10,2007,European Grand Prix,Giancarlo Fisichella,Italian,Renault,3
45,22,11,14,14,11,2007,European Grand Prix,Rubens Barrichello,Brazilian,Honda,3
45,19,8,15,15,12,2007,European Grand Prix,Anthony Davidson,British,Super Aguri,3
45,11,8,16,16,15,2007,European Grand Prix,Takuma Sato,Japanese,Super Aguri,1
45,18,11,17,17,18,2007,European Grand Prix,Jenson Button,British,Honda,-1
45,26,5,18,18,21,2007,European Grand Prix,Scott Speed,American,Toro Rosso,-3
45,24,5,19,19,22,2007,European Grand Prix,Vitantonio Liuzzi,Italian,Toro Rosso,-3
45,14,9,20,20,5,2007,European Grand Prix,David Coulthard,British,Red Bull,15
45,16,12,21,21,19,2007,European Grand Prix,Adrian Sutil,German,Spyker,2
45,28,12,22,22,17,2007,European Grand Prix,Markus Winkelhock,German,Spyker,5
46,4,1,1,6,4,2007,Hungarian Grand Prix,Fernando Alonso,Spanish,McLaren,-3
46,1,1,2,1,1,2007,Hungarian Grand Prix,Lewis Hamilton,British,McLaren,1
46,2,2,3,2,3,2007,Hungarian Grand Prix,Nick Heidfeld,German,BMW Sauber,0
46,8,6,4,3,2,2007,Hungarian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,2
46,3,3,5,4,7,2007,Hungarian Grand Prix,Nico Rosberg,German,Williams,-2
46,23,7,6,5,6,2007,Hungarian Grand Prix,Ralf Schumacher,German,Toyota,0
46,9,2,7,7,5,2007,Hungarian Grand Prix,Robert Kubica,Polish,BMW Sauber,2
46,21,4,8,13,12,2007,Hungarian Grand Prix,Giancarlo Fisichella,Italian,Renault,-4
46,15,7,9,8,10,2007,Hungarian Grand Prix,Jarno Trulli,Italian,Toyota,-1
